Mu,Sigma,Skew,Shape,Shape(GIG),Realized
2008-07-24,0,0.00358678254929744,0,0,0,0.00689449359377292
2008-07-25,0,0.00370571373123329,0,0,0,-0.00507553959683626
2008-07-28,0,0.0037434499530166,0,0,0,0.00447265780369133
2008-07-29,0,0.003760052408315,0,0,0,-0.00120685508251839
2008-07-30,0,0.00371863233569145,0,0,0,0.00108623509564065
2008-07-31,0,0.00367058720784109,0,0,0,0.00517356625286602
2008-08-01,0,0.00371360577176473,0,0,0,-0.00120076863611107
2008-08-04,0,0.00366657139724989,0,0,0,-0.00288774114764756
2008-08-05,0,0.00364492348629131,0,0,0,-0.00180908208297303
2008-08-06,0,0.00360566502647586,0,0,0,-0.00108702227021151
2008-08-07,0,0.00355957367697424,0,0,0,0.00530313403862426
2008-08-08,0,0.00361210801707918,0,0,0,-0.00156391009318924
2008-08-11,0,0.00357048909987305,0,0,0,-0.00253149433003497
2008-08-12,0,0.00354414008219505,0,0,0,0.00421560395459064
2008-08-13,0,0.00355992894803847,0,0,0,-0.00168410962455567
2008-08-14,0,0.00352071634172769,0,0,0,0.00240500356422224
2008-08-15,0,0.00349318845783249,0,0,0,0.0028783900899807
2008-08-18,0,0.00347559695347925,0,0,0,0.00167524270362307
2008-08-19,0,0.00343788837083348,0,0,0,-0.000717617540663795
2008-08-20,0,0.00339217800703466,0,0,0,0.00155418765219562
2008-08-21,0,0.00335457471802338,0,0,0,0.000238891544375619
2008-08-22,0,0.00330847736431436,0,0,0,-0.0011950288229059
2008-08-25,0,0.00326856629171042,0,0,0,0.00310410946476836
2008-08-26,0,0.00326209247997569,0,0,0,-0.00119274823300763
2008-08-27,0,0.00322299764006857,0,0,0,0.00119274823300763
2008-08-28,0,0.00318461202684151,0,0,0,0.00095317533726913
2008-08-29,0,0.00314481126392287,0,0,0,-0.000357334290026934
2008-09-02,0,0.00310245734180014,0,0,0,0.00333016482833681
2008-09-03,0,0.0031068011581743,0,0,0,-0.000118743691881029
2008-09-04,0,0.00304314230250138,0,0,0,0.00367451370595528
2008-09-05,0,0.00305950399863142,0,0,0,-0.00308093619698546
2008-09-08,0,0.00305807862325774,0,0,0,0.00627035476504112
2008-09-09,0,0.00318248370881147,0,0,0,0.00447164783707787
2008-09-10,0,0.00322061854548927,0,0,0,-0.000704721664120278
2008-09-11,0,0.00317742098927897,0,0,0,-0.00129328099855286
2008-09-12,0,0.00313990812201479,0,0,0,-0.00400802139753864
2008-09-15,0,0.00316354065848331,0,0,0,0.00389036741775683
2008-09-16,0,0.00318244340407569,0,0,0,-0.0101703809478124
2008-09-17,0,0.00354510602166384,0,0,0,0.0024930267556913
2008-09-18,0,0.00351777070869536,0,0,0,-0.00273078234406743
2008-09-19,0,0.00349574491605769,0,0,0,0.00438935398360485
2008-09-22,0,0.00351869653945392,0,0,0,-0.0157483569681389
2008-09-23,0,0.00430771421024703,0,0,0,-0.00156447471587295
2008-09-24,0,0.00425217467951959,0,0,0,0.00132394555055182
2008-09-25,0,0.00419545467109867,0,0,0,-0.00192631891976891
2008-09-26,0,0.00414594591420305,0,0,0,-0.00495319647538484
2008-09-29,0,0.00416370879928059,0,0,0,-0.00461277826892914
2008-09-30,0,0.00417059589155051,0,0,0,0.00340095068485624
2008-10-01,0,0.00414656172500488,0,0,0,-0.00717983005217615
2008-10-02,0,0.00424880065997616,0,0,0,0.00390054126904626
2008-10-03,0,0.00423417688062428,0,0,0,0.00751427605528665
2008-10-06,0,0.00434665836998984,0,0,0,0.00024145840996237
2008-10-07,0,0.00428308827976948,0,0,0,-0.0208582301204103
2008-10-08,0,0.00540922257520731,0,0,0,-0.0202957847466871
2008-10-09,0,0.00722669783918706,0,0,0,0.00238708574937085
2008-10-10,0,0.00709476690075076,0,0,0,-0.0708410189317119
2008-10-13,0,0.0156061630534137,0,0,0,0.0379298853669239
2008-10-14,0,0.0170175006161907,0,0,0,0.0207913033515066
2008-10-15,0,0.0171639458127601,0,0,0,0.0158773496643549
2008-10-16,0,0.017099463766463,0,0,0,-0.0158773496643549
2008-10-17,0,0.0170373878906185,0,0,0,0.00355014953826682
2008-10-20,0,0.0167009737007824,0,0,0,0.017812814181335
2008-10-21,0,0.0167299399830576,0,0,0,0.00866556549099595
2008-10-22,0,0.0164741115229481,0,0,0,0.0115197352346472
2008-10-23,0,0.0162938787731529,0,0,0,-0.0177017529446895
2008-10-24,0,0.0163356781152318,0,0,0,-0.00846934941696809
2008-10-27,0,0.0160860761704961,0,0,0,-0.010056652952942
2008-10-28,0,0.0158790480201956,0,0,0,0.00353134431802005
2008-10-29,0,0.0155675070444766,0,0,0,0.0188320088026783
2008-10-30,0,0.0156927884260932,0,0,0,-0.00123624691229907
2008-10-31,0,0.0153714457634629,0,0,0,-0.00322141277221899
2008-11-03,0,0.0150682235098417,0,0,0,-0.0160123511223986
2008-11-04,0,0.0150920614902234,0,0,0,0.0160123511223986
2008-11-05,0,0.0151148898619012,0,0,0,0.0150267638455004
2008-11-06,0,0.0150973861267128,0,0,0,-0.0041651413884356
2008-11-07,0,0.0148092397604369,0,0,0,0.00514265857282226
2008-11-10,0,0.014539680057509,0,0,0,-0.00649392712804175
2008-11-11,0,0.0142977664754717,0,0,0,0.00759249299989229
2008-11-12,0,0.0140832224265126,0,0,0,-0.00869943610535806
2008-11-13,0,0.0130283595093582,0,0,0,0.00343980683152623
2008-11-14,0,0.0124133792327325,0,0,0,0.00293901754538961
2008-11-17,0,0.0118190092982593,0,0,0,0.00268653232775673
2008-11-18,0,0.0112507717633465,0,0,0,-0.00146448647116504
2008-11-19,0,0.0106900275834752,0,0,0,0.00292683135764449
2008-11-20,0,0.0101896791861839,0,0,0,0.000243516377679498
2008-11-21,0,0.009673970224496,0,0,0,-0.00806751716980703
2008-11-24,0,0.00952658762769241,0,0,0,-0.000122737036054588
2008-11-25,0,0.00904482798164522,0,0,0,0.0246117775342594
2008-11-26,0,0.0115463335900216,0,0,0,-0.00383969754204472
2008-11-28,0,0.0110264640362736,0,0,0,-0.00192539168987249
2008-12-01,0,0.0104847858963213,0,0,0,0.0139946067246797
2008-12-02,0,0.0108780997790635,0,0,0,0.00106843958641623
2008-12-03,0,0.0103320885974028,0,0,0,0.000118645073402313
2008-12-04,0,0.00980881559580818,0,0,0,0.00331635978473965
2008-12-05,0,0.00937031563225612,0,0,0,-0.00557302681522831
2008-12-08,0,0.00906656070283611,0,0,0,-0.00130882284136646
2008-12-09,0,0.00861822895976361,0,0,0,0.00936192178695539
2008-12-10,0,0.00869394938956894,0,0,0,-0.00188902063256968
2008-12-11,0,0.008276305807728,0,0,0,0.00530380169587108
2008-12-12,0,0.00803308844388745,0,0,0,0.000235072873673303
2008-12-15,0,0.0076287464609183,0,0,0,0.00234769446955241
2008-12-16,0,0.00728230153185539,0,0,0,0.00397847470708257
2008-12-17,0,0.00702813875114143,0,0,0,0.00535757163176243
2008-12-18,0,0.00688372675833415,0,0,0,0.00625291523218507
2008-12-19,0,0.00645075675388852,0,0,0,-0.00323737130936053
2008-12-22,0,0.00618507553487456,0,0,0,0.00542820527875953
2008-12-23,0,0.00610608127523616,0,0,0,0.00962868511921577
2008-12-24,0,0.00656798844709862,0,0,0,0.00477979742376089
2008-12-26,0,0.00639741692605654,0,0,0,-0.00341180815433617
2008-12-29,0,0.00614560644008023,0,0,0,0.00771678818009303
2008-12-30,0,0.00632824756256648,0,0,0,0.0003390788390778
2008-12-31,0,0.00598003758855192,0,0,0,0.000677812949583689
2009-01-02,0,0.00565537916701699,0,0,0,-0.00623054975063564
2009-01-05,0,0.00571807496212802,0,0,0,0.0157838677012618
2009-01-06,0,0.00746131066294352,0,0,0,-0.00560853965960995
2009-01-07,0,0.00727974457944242,0,0,0,-0.00915312339815433
2009-01-08,0,0.00749472474535138,0,0,0,-0.00774932652930804
2009-01-09,0,0.00751512177620327,0,0,0,-0.00332321396769153
2009-01-12,0,0.0071793885573168,0,0,0,0.00526618274854762
2009-01-13,0,0.00699471089438302,0,0,0,0.00159726217643463
2009-01-14,0,0.00662733521036845,0,0,0,-0.00136892560734125
2009-01-15,0,0.00627662725732293,0,0,0,-0.000114161767347909
2009-01-16,0,0.00593051193343614,0,0,0,0.00512442048326278
2009-01-20,0,0.00584799003912308,0,0,0,-0.00523859528500825
2009-01-21,0,0.00578443370350454,0,0,0,-0.00515140513005719
2009-01-22,0,0.00571887271904318,0,0,0,-0.00437083741622679
2009-01-23,0,0.00558970531802934,0,0,0,-0.00149968304048809
2009-01-26,0,0.00530607655787489,0,0,0,-0.00103956116783266
2009-01-27,0,0.00502793550915567,0,0,0,0.00507205698302648
2009-01-28,0,0.005003856134393,0,0,0,0.000574745690859579
2009-01-29,0,0.00473827004516216,0,0,0,-0.00888792138106442
2009-01-30,0,0.00531883683677063,0,0,0,0.00624135174468421
2009-02-02,0,0.00541716520081642,0,0,0,-0.00161439149453813
2009-02-03,0,0.00515006553688889,0,0,0,-0.00451102494191868
2009-02-04,0,0.00508388850740691,0,0,0,-0.00139211159373254
2009-02-05,0,0.00483081108873008,0,0,0,-0.00313935494157125
2009-02-06,0,0.00468203117918068,0,0,0,0.00267488674929162
2009-02-09,0,0.00451455650872515,0,0,0,0.000116137274389416
2009-02-10,0,0.00427434943162863,0,0,0,0.00613605398466088
2009-02-11,0,0.00450398793330238,0,0,0,-0.000230866906254512
2009-02-12,0,0.00426489018193436,0,0,0,0.00529650057986597
2009-02-13,0,0.00438410159833873,0,0,0,-0.00299022649489888
2009-02-17,0,0.00426148934131841,0,0,0,0.000690846314177485
2009-02-18,0,0.00404226130328023,0,0,0,-0.00195863879655622
2009-02-19,0,0.00388151318596776,0,0,0,-0.00161588216138675
2009-02-20,0,0.00371547982207552,0,0,0,-0.00509555242659943
2009-02-23,0,0.00388572582789349,0,0,0,0.00509555242659943
2009-02-24,0,0.00403131578720566,0,0,0,-0.00196565941767179
2009-02-25,0,0.00387172899207825,0,0,0,-0.000926354860131262
2009-02-26,0,0.00368181432050539,0,0,0,-0.00522679626548594
2009-02-27,0,0.00387521520879817,0,0,0,0.000116448326187069
2009-03-02,0,0.00367319777977382,0,0,0,0.00337111624109543
2009-03-03,0,0.00364817474929536,0,0,0,-0.00127736184122185
2009-03-04,0,0.00348402903515677,0,0,0,-0.00477550264032445
2009-03-05,0,0.00362385654919943,0,0,0,0.00338015357672017
2009-03-06,0,0.0036033953372284,0,0,0,0.00267271090482613
2009-03-09,0,0.00352246209326025,0,0,0,-0.00687047826300446
2009-03-10,0,0.00400763039607375,0,0,0,0.00221768401365896
2009-03-11,0,0.00386142455055089,0,0,0,0.00244541606580562
2009-03-12,0,0.00374146498268446,0,0,0,0.000930016342318041
2009-03-13,0,0.00355753921756963,0,0,0,0.000929152215510598
2009-03-16,0,0.00338568111855196,0,0,0,-0.00302290661538418
2009-03-17,0,0.00335601939107697,0,0,0,-0.00303207229378
2009-03-18,0,0.0033303033051795,0,0,0,0.0157593064526926
2009-03-19,0,0.0059840551423947,0,0,0,0.00241143827023116
2009-03-20,0,0.00570562074478487,0,0,0,-0.00552042805065511
2009-03-23,0,0.00567678940953338,0,0,0,0
2009-03-24,0,0.00536331408421799,0,0,0,-0.00682754489290627
2009-03-25,0,0.00552603455180797,0,0,0,-0.00442221132633147
2009-03-26,0,0.00541274881733325,0,0,0,0.00198077548013398
2009-03-27,0,0.00515469693106696,0,0,0,0.000814474418170619
2009-03-30,0,0.00487938409397078,0,0,0,0.00464145646441949
2009-03-31,0,0.00485021741796569,0,0,0,0.00519601653999846
2009-04-01,0,0.00488259461246795,0,0,0,-0.000576003702349226
2009-04-02,0,0.00462024531044667,0,0,0,-0.00311616617792154
2009-04-03,0,0.0044840095145424,0,0,0,-0.00324186922804959
2009-04-06,0,0.00436888478842873,0,0,0,-0.000231964742400059
2009-04-07,0,0.00413449639898999,0,0,0,-0.0016252615604504
2009-04-08,0,0.00394865258430489,0,0,0,0.00324788593130521
2009-04-09,0,0.00402323965029904,0,0,0,-0.00139065962845475
2009-04-13,0,0.0038553722900099,0,0,0,0.0071643477228811
2009-04-14,0,0.00429357703968029,0,0,0,-0.000230308614560748
2009-04-15,0,0.00408763228112032,0,0,0,0.00287505229379281
2009-04-16,0,0.0039931359353736,0,0,0,-0.00183908097811702
2009-04-17,0,0.0038452654426058,0,0,0,-0.00553762374954392
2009-04-20,0,0.00404626715518034,0,0,0,0.00576769392196042
2009-04-21,0,0.00424883183022122,0,0,0,-0.00322580924888261
2009-04-22,0,0.00416683781653094,0,0,0,0.00265053453935149
2009-04-23,0,0.00405150764284901,0,0,0,0.0013801037268184
2009-04-24,0,0.00388159504187682,0,0,0,0.00103382928052387
2009-04-27,0,0.00371098691460634,0,0,0,0.00160605747497122
2009-04-28,0,0.00357067383409829,0,0,0,-0.000343938094534479
2009-04-29,0,0.00340464864220458,0,0,0,-0.00413651055177944
2009-04-30,0,0.00349091156559402,0,0,0,0.00482426848810569
2009-05-01,0,0.00364921575358285,0,0,0,-0.00378853561457415
2009-05-04,0,0.00367086474855499,0,0,0,0.000689893093937854
2009-05-05,0,0.00350427908903575,0,0,0,0.00218152678514016
2009-05-06,0,0.00340819429185708,0,0,0,0.00217677808356598
2009-05-07,0,0.00331892020985723,0,0,0,-0.00435830486870614
2009-05-08,0,0.0034421920087764,0,0,0,0.00183739142183548
2009-05-11,0,0.00333072866617145,0,0,0,0.000688152338200965
2009-05-12,0,0.00318332232951259,0,0,0,0.00548823696351697
2009-05-13,0,0.00348237307784877,0,0,0,0.000911784881950872
2009-05-14,0,0.00333153597154943,0,0,0,0.00056944366893763
2009-05-15,0,0.00314473981549596,0,0,0,0.00227453754378892
2009-05-18,0,0.00307919006337783,0,0,0,-0.00295790886878855
2009-05-19,0,0.00307744346431491,0,0,0,0.000911058029080536
2009-05-20,0,0.00294534904456006,0,0,0,0.00306870730103626
2009-05-21,0,0.00296888956093896,0,0,0,-0.00318254417292252
2009-05-22,0,0.00300161642224928,0,0,0,-0.00262183108294778
2009-05-26,0,0.00297687938609003,0,0,0,-0.0022854540858761
2009-05-27,0,0.00292667902639482,0,0,0,-0.00550649550142346
2009-05-28,0,0.00328492379564107,0,0,0,0.00034504572198113
2009-05-29,0,0.00312850552020862,0,0,0,0.0106377897635994
2009-06-01,0,0.00448413984961595,0,0,0,-0.0124794109102488
2009-06-02,0,0.00579493697847704,0,0,0,0.00688866099518481
2009-06-03,0,0.00590845818270321,0,0,0,0.00274223206577595
2009-06-04,0,0.00566897768096295,0,0,0,-0.00836441427789669
2009-06-05,0,0.00598746838864619,0,0,0,-0.00519122120988325
2009-06-08,0,0.00590828723153108,0,0,0,-0.00266373427525224
2009-06-09,0,0.00566510214741911,0,0,0,0.0045125908222472
2009-06-10,0,0.00555768544631015,0,0,0,-0.0027745682539253
2009-06-11,0,0.00534327044491088,0,0,0,0.00346700913560305
2009-06-12,0,0.00518505398411811,0,0,0,0.00483370719029885
2009-06-15,0,0.0051495484437064,0,0,0,0.00378158933434225
2009-06-16,0,0.0050288586678256,0,0,0,0.00137158553906147
2009-06-17,0,0.00479123959220244,0,0,0,0.00205385740843145
2009-06-18,0,0.00459311655178989,0,0,0,-0.00651840606387299
2009-06-19,0,0.00481961716929114,0,0,0,0.00366468573214807
2009-06-22,0,0.00475895080125127,0,0,0,0.00148495086970524
2009-06-23,0,0.00454718984434179,0,0,0,0.00319088589828098
2009-06-24,0,0.004437188307344,0,0,0,-0.0026203375858902
2009-06-25,0,0.00429817121202546,0,0,0,0.00455270533694474
2009-06-26,0,0.00432944714226531,0,0,0,0.00294818220117676
2009-06-29,0,0.00421952024416887,0,0,0,-0.000906207583537544
2009-06-30,0,0.00402319921387668,0,0,0,0.000226628896154324
2009-07-01,0,0.00382824604282443,0,0,0,-0.000339962607387889
2009-07-02,0,0.00364492389824498,0,0,0,0.00237731475523173
2009-07-06,0,0.00354929653960146,0,0,0,-0.000791810459332076
2009-07-07,0,0.00338899417193607,0,0,0,0.00316348699030389
2009-07-08,0,0.00337739595187615,0,0,0,0.00551213499819259
2009-07-09,0,0.00365212732373195,0,0,0,-0.00280851726482645
2009-07-10,0,0.00358670518756986,0,0,0,0.00336927542453225
2009-07-13,0,0.00357476844041784,0,0,0,-0.000448581368965861
2009-07-14,0,0.00340684894435907,0,0,0,-0.00303319897777499
2009-07-15,0,0.00338180257919806,0,0,0,-0.00654703772146004
2009-07-16,0,0.00381980278816164,0,0,0,0.00316599088513758
2009-07-17,0,0.00376839361273806,0,0,0,0
2009-07-20,0,0.00358682170085964,0,0,0,0.00112828625305816
2009-07-21,0,0.00343358886481498,0,0,0,0.00696710313434323
2009-07-22,0,0.00393267748989024,0,0,0,-0.00347748401368264
2009-07-23,0,0.00389755159841056,0,0,0,-0.00247524878854311
2009-07-24,0,0.00378912661645017,0,0,0,0
2009-07-27,0,0.00360640801598952,0,0,0,-0.00304620306634451
2009-07-28,0,0.00355639774661827,0,0,0,0.0018062773030243
2009-07-29,0,0.00343356030222005,0,0,0,0.00180302054704828
2009-07-30,0,0.00331905719212422,0,0,0,0.0012376935475924
2009-07-31,0,0.0031863875801538,0,0,0,0.00504740009375659
2009-08-03,0,0.00342271480817907,0,0,0,-0.00212801782718941
2009-08-04,0,0.00332776550199171,0,0,0,-0.00303183658212003
2009-08-05,0,0.00330954043928273,0,0,0,-0.000787534495334974
2009-08-06,0,0.00316343595771356,0,0,0,0.000450095652922755
2009-08-07,0,0.00301930165533592,0,0,0,-0.0059802717016666
2009-08-10,0,0.00343323795998284,0,0,0,0.00777863118375421
2009-08-11,0,0.00407488864696294,0,0,0,0.00347514502527435
2009-08-12,0,0.00402588068795036,0,0,0,-0.000447727788988495
2009-08-13,0,0.00383290245656745,0,0,0,0.00246002584086291
2009-08-14,0,0.00372811174264842,0,0,0,0.00178531625193035
2009-08-17,0,0.003592590562951,0,0,0,0.00411637673090137
2009-08-18,0,0.00365484708183311,0,0,0,-0.00322491244186551
2009-08-19,0,0.00362278864381051,0,0,0,0.00200289373732865
2009-08-20,0,0.00350585727660665,0,0,0,0.00166601915583175
2009-08-21,0,0.00337947406854389,0,0,0,-0.00578743963745953
2009-08-24,0,0.00369294271776699,0,0,0,0.00401025378705544
2009-08-25,0,0.00373243823301664,0,0,0,0.00166620421774955
2009-08-26,0,0.00359104276538094,0,0,0,0.0014418013921178
2009-08-27,0,0.00344911554363009,0,0,0,-0.000776096274888616
2009-08-28,0,0.00329451032262506,0,0,0,-0.000665705117229187
2009-08-31,0,0.00314655195932141,0,0,0,0.00409813942335813
2009-09-01,0,0.00326310835049935,0,0,0,-0.00165938419624378
2009-09-02,0,0.00315424936796851,0,0,0,0.0053003657658417
2009-09-03,0,0.0034294408343401,0,0,0,-0.00187400154055783
2009-09-04,0,0.00332033850714697,0,0,0,-0.00187752001699337
2009-09-08,0,0.00321913783767946,0,0,0,-0.00143813288794448
2009-09-09,0,0.00310268248203871,0,0,0,0.00188021954412854
2009-09-10,0,0.00301745847543109,0,0,0,0.00506999873640002
2009-09-11,0,0.00328189081011808,0,0,0,-0.00010994447814916
2009-09-14,0,0.00312984309785432,0,0,0,-0.00143037929432666
2009-09-15,0,0.00301894535130909,0,0,0,-0.00154270003047685
2009-09-16,0,0.00292099709694696,0,0,0,0.000771647505632522
2009-09-17,0,0.00279937176394227,0,0,0,0.00472710164033519
2009-09-18,0,0.00305041045414898,0,0,0,-0.0025256698211642
2009-09-21,0,0.00301485802602057,0,0,0,-0.000769949991290098
2009-09-22,0,0.00288753950585776,0,0,0,-0.000660429303036558
2009-09-23,0,0.00276516858927126,0,0,0,0.00252928050381218
2009-09-24,0,0.00275635604687112,0,0,0,0.00120739820386628
2009-09-25,0,0.00266043561319781,0,0,0,0.00295744779885165
2009-09-28,0,0.00270409572442579,0,0,0,0
2009-09-29,0,0.00258467754107775,0,0,0,-0.000547016041209325
2009-09-30,0,0.00247804514244632,0,0,0,0.0018586349853944
2009-10-01,0,0.00244101299886442,0,0,0,0.00229120170059538
2009-10-02,0,0.00244283173673085,0,0,0,-0.00196356559216593
2009-10-05,0,0.00241684770695234,0,0,0,0.000764067056764794
2009-10-06,0,0.00232643846579602,0,0,0,-0.00152871835842738
2009-10-07,0,0.00227347604845843,0,0,0,0.00403512189361077
2009-10-08,0,0.00251190394605905,0,0,0,-0.000653238999821504
2009-10-09,0,0.0024121775605175,0,0,0,-0.00699456403578047
2009-10-12,0,0.00316555601429876,0,0,0,0.0023004884988147
2009-10-13,0,0.00310257971764997,0,0,0,0.00251352517448566
2009-10-14,0,0.00306084722492806,0,0,0,-0.0024041099984915
2009-10-15,0,0.00301424320629415,0,0,0,-0.0015329029608484
2009-10-16,0,0.0029158654098471,0,0,0,-0.000109583036655536
2009-10-19,0,0.00278444075213965,0,0,0,0.00208002702395493
2009-10-20,0,0.0027371045559718,0,0,0,0.00229395479915873
2009-10-21,0,0.00271035293057711,0,0,0,-0.000654878870817832
2009-10-22,0,0.00259844882832638,0,0,0,-0.00152972057802181
2009-10-23,0,0.00252983250431757,0,0,0,-0.00120356708002145
2009-10-26,0,0.00244904992058698,0,0,0,-0.00274077900013481
2009-10-27,0,0.00249325994710084,0,0,0,0.00394434608015626
2009-10-28,0,0.00268022394309725,0,0,0,0.00142053239207485
2009-10-29,0,0.00259959107856631,0,0,0,-0.00196742876884493
2009-10-30,0,0.00255968509425767,0,0,0,0.00382200847457526
2009-11-02,0,0.00271934285945162,0,0,0,-0.00152705090756289
2009-11-03,0,0.00264161467760978,0,0,0,-0.00142006687253637
2009-11-04,0,0.00256373556171767,0,0,0,-0.00164104845099278
2009-11-05,0,0.00250449766517558,0,0,0,0.00262438641605289
2009-11-06,0,0.00253058296991957,0,0,0,0.00087326716607361
2009-11-09,0,0.00243630309942188,0,0,0,0.00130847254520727
2009-11-10,0,0.00236745954475764,0,0,0,0.000326850795523193
2009-11-11,0,0.00227148441049273,0,0,0,0.000326743998986245
2009-11-12,0,0.00218060208391312,0,0,0,0.00206690310189117
2009-11-13,0,0.00218820231706477,0,0,0,0.000977570272821637
2009-11-16,0,0.00212171990603755,0,0,0,0.00238560078439232
2009-11-17,0,0.00216692974957185,0,0,0,0.000866082115412503
2009-11-18,0,0.00209730569021611,0,0,0,-0.00205817112138895
2009-11-19,0,0.00211282815357028,0,0,0,0.00108377598122988
2009-11-20,0,0.00205688372042015,0,0,0,0.000324903885458916
2009-11-23,0,0.00197959579378359,0,0,0,-0.000216590860712351
2009-11-24,0,0.00190588212328972,0,0,0,0.00302801139764153
2009-11-25,0,0.00206031562876217,0,0,0,0.000863464705563644
2009-11-27,0,0.00199814453389073,0,0,0,0.000862719777439125
2009-11-30,0,0.00194044766712167,0,0,0,0.0017232099040676
2009-12-01,0,0.00194244411959599,0,0,0,-0.00247804899743898
2009-12-02,0,0.00202055399684206,0,0,0,-0.00183555631087007
2009-12-03,0,0.00202406776670265,0,0,0,0.000108067217914787
2009-12-04,0,0.00194661123920349,0,0,0,-0.00205527683360529
2009-12-07,0,0.00197847587377012,0,0,0,0.000974078760931363
2009-12-08,0,0.00192729048732083,0,0,0,0.00129729747924134
2009-12-09,0,0.00189856265964637,0,0,0,-0.000972815295874341
2009-12-10,0,0.00185346360735848,0,0,0,-0.00075728894190874
2009-12-11,0,0.00180206429531618,0,0,0,-0.00238379135527556
2009-12-14,0,0.00188832065259052,0,0,0,0.000542269955264629
2009-12-15,0,0.00182706815696898,0,0,0,-0.00282302033302084
2009-12-16,0,0.00196612221530154,0,0,0,0.00184672259316443
2009-12-17,0,0.00196262498781767,0,0,0,0.00162663376971484
2009-12-18,0,0.00195319520477412,0,0,0,0
2009-12-21,0,0.00187920009993604,0,0,0,-0.00423476391584376
2009-12-22,0,0.00222981677081791,0,0,0,-0.00283317177634679
2009-12-23,0,0.00230952543462056,0,0,0,0.00032731438838951
2009-12-24,0,0.00221607102603866,0,0,0,-0.00163764434219704
2009-12-28,0,0.00218476817033863,0,0,0,-0.00613767818920685
2009-12-29,0,0.00282112534389526,0,0,0,0.00120859213744673
2009-12-30,0,0.00272130735075417,0,0,0,0.00252234602119561
2009-12-31,0,0.00271484425018249,0,0,0,-0.0013152128156273
2010-01-04,0,0.0026268813602363,0,0,0,0.00120567779169356
2010-01-05,0,0.00253983407098367,0,0,0,0.00448112668543033
2010-01-06,0,0.00279414424676399,0,0,0,-0.000545404976705299
2010-01-07,0,0.00267560934335293,0,0,0,-0.00109170316519425
2010-01-08,0,0.0025804919478742,0,0,0,0.000546000559564774
2010-01-11,0,0.00247460273343546,0,0,0,-0.000764484283396705
2010-01-12,0,0.00238078651259375,0,0,0,0.0063167276034557
2010-01-13,0,0.00299608748513921,0,0,0,-0.00424305701044059
2010-01-14,0,0.00314451475068777,0,0,0,0.00261324190527734
2010-01-15,0,0.00310687513455173,0,0,0,0.0019554596127902
2010-01-19,0,0.00302593111834524,0,0,0,-0.00162928401870488
2010-01-20,0,0.00293225141958889,0,0,0,0.00260558175856129
2010-01-21,0,0.00291306805530892,0,0,0,0.000216825673009069
2010-01-22,0,0.00278336453895086,0,0,0,0.000541858588170463
2010-01-25,0,0.00266539191483279,0,0,0,0
2010-01-26,0,0.00255507791164671,0,0,0,0.00119105639114192
2010-01-27,0,0.0024734647790752,0,0,0,-0.000757780821105669
2010-01-28,0,0.00238089892759937,0,0,0,-0.000866738949168777
2010-01-29,0,0.00229784583685741,0,0,0,0.00227358945987266
2010-02-01,0,0.00231180828332864,0,0,0,-0.00129856094429837
2010-02-02,0,0.00225288902706214,0,0,0,0.00108225118788496
2010-02-03,0,0.00218738077926416,0,0,0,-0.0018405245275801
2010-02-04,0,0.00217494952284299,0,0,0,0.00248931347767378
2010-02-05,0,0.00222378812385039,0,0,0,0.000324236695626645
2010-02-08,0,0.00213706966695988,0,0,0,0.00194321555264221
2010-02-09,0,0.00213791748198758,0,0,0,-0.00183516001198925
2010-02-10,0,0.00212970179188802,0,0,0,-0.00227162194066377
2010-02-11,0,0.00216154867572134,0,0,0,-0.00162575226833983
2010-02-12,0,0.00213523040565112,0,0,0,0.000108465752044928
2010-02-16,0,0.00205187766827479,0,0,0,0.00249147071413791
2010-02-17,0,0.00211592688745943,0,0,0,-0.00303391716085333
2010-02-18,0,0.0022359006585191,0,0,0,-0.000325609163348339
2010-02-19,0,0.00214845562811899,0,0,0,0.000759589858018828
2010-02-22,0,0.00207710187606282,0,0,0,-0.00173705395973744
2010-02-23,0,0.00206677849034481,0,0,0,0.00347109579448279
2010-02-24,0,0.00225407690206974,0,0,0,0.00108225118788496
2010-02-25,0,0.00218848404314161,0,0,0,0.00205305599155192
2010-02-26,0,0.00219372907928936,0,0,0,0.000215866163816969
2010-03-01,0,0.00210756519204107,0,0,0,0.00140199537658603
2010-03-02,0,0.00207069692094364,0,0,0,0.000430988046752567
2010-03-03,0,0.00198695477967336,0,0,0,0
2010-03-04,0,0.00191166162045135,0,0,0,0.00182962974141532
2010-03-05,0,0.00192469920669679,0,0,0,-0.00193735934022676
2010-03-08,0,0.00194620237283262,0,0,0,0.00064620357660683
2010-03-09,0,0.00188393139517714,0,0,0,0.00118362310046916
2010-03-10,0,0.00185111026902854,0,0,0,-0.000645438920857444
2010-03-11,0,0.0017954290880049,0,0,0,0
2010-03-12,0,0.00173244258138365,0,0,0,0
2010-03-15,0,0.0016736274575019,0,0,0,0.00129046151901147
2010-03-16,0,0.00166641979480357,0,0,0,0.00182530785633528
2010-03-17,0,0.00170642613946505,0,0,0,0.000750630028274912
2010-03-18,0,0.00166533246922244,0,0,0,-0.000857908899804194
2010-03-19,0,0.00163237173458299,0,0,0,-0.000751274518834499
2010-03-22,0,0.00159703363098341,0,0,0,0.000751274518834499
2010-03-23,0,0.00156449108628822,0,0,0,0.000214546235536517
