Mu,Sigma,Skew,Shape,Shape(GIG),Realized
2007-11-05,0,0.0108509926068493,0,0,0,-0.00496710651962307
2007-11-06,0,0.010611846139514,0,0,0,0.0119772213017804
2007-11-07,0,0.0106876133623179,0,0,0,-0.0298097102053605
2007-11-08,0,0.0124948222618104,0,0,0,-0.000576195027448101
2007-11-09,0,0.0121388266403861,0,0,0,-0.0143900149795613
2007-11-12,0,0.0122602682578688,0,0,0,-0.0100385235017422
2007-11-13,0,0.0121382885379254,0,0,0,0.0286777887396887
2007-11-14,0,0.0135516143166789,0,0,0,-0.00709441489178353
2007-11-15,0,0.0132636232893628,0,0,0,-0.0133005352558939
2007-11-16,0,0.0132853679392806,0,0,0,0.005216703870488
2007-11-19,0,0.0129595373205619,0,0,0,-0.0176145024022354
2007-11-20,0,0.0132427181990156,0,0,0,0.00447621154150912
2007-11-21,0,0.0129032821785133,0,0,0,-0.0160551257655648
2007-11-23,0,0.0130818949333632,0,0,0,0.0167494738006821
2007-11-26,0,0.0132943738911993,0,0,0,-0.0235129796242699
2007-11-27,0,0.0140311833753547,0,0,0,0.0148197884126606
2007-11-28,0,0.0140569131267968,0,0,0,0.0281595964292602
2007-11-29,0,0.0151518730816464,0,0,0,0.000476394654334023
2007-11-30,0,0.0147087165928933,0,0,0,0.0077401550831242
2007-12-03,0,0.0143934654025013,0,0,0,-0.00590475584450534
2007-12-04,0,0.0140422397054391,0,0,0,-0.00656173463071141
2007-12-05,0,0.0137203483471501,0,0,0,0.0150759351735408
2007-12-06,0,0.013780788257692,0,0,0,0.0149250017609246
2007-12-07,0,0.0138283982733039,0,0,0,-0.00177954894239729
2007-12-10,0,0.0134339257641951,0,0,0,0.00748194259055879
2007-12-11,0,0.0131624319626056,0,0,0,-0.0255959136601485
2007-12-12,0,0.01411308820898,0,0,0,0.00603191853972262
2007-12-13,0,0.0137752625294582,0,0,0,0.00122352956440253
2007-12-14,0,0.0133791293942247,0,0,0,-0.0138415664250191
2007-12-17,0,0.0133892964504156,0,0,0,-0.0151349046148237
2007-12-18,0,0.013474981528341,0,0,0,0.00626018977257203
2007-12-19,0,0.0131670393256099,0,0,0,-0.00136177023636996
2007-12-20,0,0.0127915641633031,0,0,0,0.00488823953536244
2007-12-21,0,0.01247676973788,0,0,0,0.016532445635784
2007-12-24,0,0.0127223695061102,0,0,0,0.00804456670013831
2007-12-26,0,0.0124989528601193,0,0,0,0.000808253581779717
2007-12-27,0,0.0121416748221976,0,0,0,-0.0143852537627334
2007-12-28,0,0.0122659715231706,0,0,0,0.00150266039727587
2007-12-31,0,0.011920079007276,0,0,0,-0.00687516494015483
2008-01-02,0,0.011691712938063,0,0,0,-0.0145431165985075
2008-01-03,0,0.0118587704188737,0,0,0,0
2008-01-04,0,0.0115211364640994,0,0,0,-0.0248579500644865
2008-01-07,0,0.0126166991247649,0,0,0,0.00321804076410181
2008-01-08,0,0.0122772102533579,0,0,0,-0.0185226773879386
2008-01-09,0,0.0126895140659459,0,0,0,0.0135320642287473
2008-01-10,0,0.0127250747388354,0,0,0,0.00791674630246497
2008-01-11,0,0.0124970674522189,0,0,0,-0.013688696209516
2008-01-14,0,0.0125542020301188,0,0,0,0.010811990589616
2008-01-15,0,0.0124535284278544,0,0,0,-0.0252408652364453
2008-01-16,0,0.0134621936650336,0,0,0,-0.00562788552223381
2008-01-17,0,0.0131381351854561,0,0,0,-0.0295242121028254
2008-01-18,0,0.0145100858038327,0,0,0,-0.00606372511423015
2008-01-22,0,0.0141571335235619,0,0,0,-0.0111471016030205
2008-01-23,0,0.0139897776237611,0,0,0,0.0212155479030809
2008-01-24,0,0.0144618092030701,0,0,0,0.0100124597440097
2008-01-25,0,0.0142333792933896,0,0,0,-0.0159992677244221
2008-01-28,0,0.0143165988624408,0,0,0,0.0173961482522254
2008-01-29,0,0.01448285470278,0,0,0,0.00614081583366044
2008-01-30,0,0.0141327402622915,0,0,0,-0.00477538608321826
2008-01-31,0,0.0137760767386744,0,0,0,0.0166331604266601
2008-02-01,0,0.013931092075517,0,0,0,0.0121632230947624
2008-02-04,0,0.013823015113691,0,0,0,-0.0105179196290592
2008-02-05,0,0.0136461533977728,0,0,0,-0.0325185232723495
2008-02-06,0,0.0152775591240466,0,0,0,-0.00765280161895721
2008-02-07,0,0.0149380609784312,0,0,0,0.0078547802622726
2008-02-08,0,0.0146177208291467,0,0,0,-0.00421258399743429
2008-02-11,0,0.0142259944420361,0,0,0,0.00587175240244697
2008-02-12,0,0.0138807936151413,0,0,0,0.00723964188683368
2008-02-13,0,0.0135845404387767,0,0,0,0.0135123757495013
2008-02-14,0,0.0135649901390976,0,0,0,-0.0135123757495013
2008-02-15,0,0.0135465939222411,0,0,0,0.000837393753660542
2008-02-19,0,0.0131567569533417,0,0,0,-0.000896704855232855
2008-02-20,0,0.0127798328437498,0,0,0,0.00830627816793417
2008-02-21,0,0.0125644368181297,0,0,0,-0.0129508648082757
2008-02-22,0,0.0125750482253802,0,0,0,0.00784975317700543
2008-02-25,0,0.0123524485615764,0,0,0,0.013718099386157
2008-02-26,0,0.0124212268451484,0,0,0,0.0068940990575479
2008-02-27,0,0.0121737392341062,0,0,0,-0.000919853322914221
2008-02-28,0,0.0118291483390978,0,0,0,-0.00898211810912652
2008-02-29,0,0.0116841841053431,0,0,0,-0.0274633594173528
2008-03-03,0,0.0130434788461431,0,0,0,0.000533439533004554
2008-03-04,0,0.0126691326516653,0,0,0,-0.00345361109837583
2008-03-05,0,0.0123328316921541,0,0,0,0.00522469192034425
2008-03-06,0,0.0120431742241699,0,0,0,-0.0222598689312061
2008-03-07,0,0.0128009114088316,0,0,0,-0.00844595063433751
2008-03-10,0,0.0125924684478899,0,0,0,-0.0155842857333672
2008-03-11,0,0.0127601901170425,0,0,0,0.0364571102923721
2008-03-12,0,0.0150091433927366,0,0,0,-0.00903627479642566
2008-03-13,0,0.0147270330801343,0,0,0,0.00511385319465507
2008-03-14,0,0.014353003225648,0,0,0,-0.0210023006105109
2008-03-17,0,0.0147684563278885,0,0,0,-0.00899902358757121
2008-03-18,0,0.0144951157975982,0,0,0,0.041534884643216
2008-03-19,0,0.0170604693811678,0,0,0,-0.0245870378097965
2008-03-20,0,0.0175184395094136,0,0,0,0.023662312624082
2008-03-24,0,0.01787146849465,0,0,0,0.0152052463132764
2008-03-25,0,0.0177045808106821,0,0,0,0.00230125856773888
2008-03-26,0,0.0171962728757268,0,0,0,-0.00880441599725934
2008-03-27,0,0.0168200035094575,0,0,0,-0.0115266622741776
2008-03-28,0,0.0165484880915842,0,0,0,-0.00798192789009189
2008-03-31,0,0.0161743580634995,0,0,0,0.00567115003305663
2008-04-01,0,0.0157606291255272,0,0,0,0.0352670160209856
2008-04-02,0,0.0173542015770632,0,0,0,-0.00193592515470264
2008-04-03,0,0.0168545234778007,0,0,0,0.00130077041477072
2008-04-04,0,0.0163672618132894,0,0,0,0.000795704696854749
2008-04-07,0,0.0158935523828649,0,0,0,0.0015603698470974
2008-04-08,0,0.0154378851624939,0,0,0,-0.0051130830731303
2008-04-09,0,0.0150391557528149,0,0,0,-0.0081249550840603
2008-04-10,0,0.0147272581361617,0,0,0,0.00446403004258933
2008-04-11,0,0.0143415486849482,0,0,0,-0.0205845285795503
2008-04-14,0,0.014766058145279,0,0,0,-0.00338951529818221
2008-04-15,0,0.0143706174360551,0,0,0,0.0045892485014809
2008-04-16,0,0.0140061811285356,0,0,0,0.0224377174688586
2008-04-17,0,0.0145615430037812,0,0,0,0.000622649062152369
2008-04-18,0,0.0141519411285983,0,0,0,0.0179765281222029
2008-04-21,0,0.0143643284440917,0,0,0,-0.00155479606631648
2008-04-22,0,0.0139647194763196,0,0,0,-0.00884919906163617
2008-04-23,0,0.013725208815099,0,0,0,0.0028956393356161
2008-04-24,0,0.0133575804420097,0,0,0,0.00642169249702107
2008-04-25,0,0.0130687868475223,0,0,0,0.00647372230672971
2008-04-28,0,0.0127922749613651,0,0,0,-0.00105217584620743
2008-04-29,0,0.0124395733361782,0,0,0,-0.00389623462710631
2008-04-30,0,0.012128885512658,0,0,0,-0.00385373586541071
2008-05-01,0,0.0118281276392316,0,0,0,0.0169954679877407
2008-05-02,0,0.0121516425343202,0,0,0,0.00323033391799665
2008-05-05,0,0.0118402077786026,0,0,0,-0.00454386740492652
2008-05-06,0,0.0115627228845682,0,0,0,0.00762279193201376
2008-05-07,0,0.0113828704808411,0,0,0,-0.0182798072870822
2008-05-08,0,0.0118463150480501,0,0,0,0.0036627583283888
2008-05-09,0,0.0115520122707625,0,0,0,-0.00674814833739124
2008-05-12,0,0.0113432565169242,0,0,0,0.0109605447049326
2008-05-13,0,0.011319368517404,0,0,0,-0.000384804502685299
2008-05-14,0,0.0110113535973878,0,0,0,0.00399758685798179
2008-05-15,0,0.0107523649068075,0,0,0,0.0105289031897584
2008-05-16,0,0.0107397113675903,0,0,0,0.00124959650086431
2008-05-19,0,0.010337017514003,0,0,0,0.000897622063228631
2008-05-20,0,0.0100536791109312,0,0,0,-0.00931687038612417
2008-05-21,0,0.0100167065961021,0,0,0,-0.016183741174614
2008-05-22,0,0.0104488950246622,0,0,0,0.00261394876418741
2008-05-23,0,0.0101779096273747,0,0,0,-0.013298490740091
2008-05-27,0,0.0103731751736519,0,0,0,0.00682294917124704
2008-05-28,0,0.0102114114691684,0,0,0,0.00395506586830408
2008-05-29,0,0.00997295955730454,0,0,0,0.00532072532722427
2008-05-30,0,0.00977895968610296,0,0,0,0.00151502187169594
2008-06-02,0,0.00951893446512998,0,0,0,-0.0105598511821254
2008-06-03,0,0.00958367582823656,0,0,0,-0.00580462814195659
2008-06-04,0,0.00942169745750963,0,0,0,-0.000326696556257389
2008-06-05,0,0.00916764414284812,0,0,0,0.0193084650228892
2008-06-06,0,0.00999592054553078,0,0,0,-0.0313763427155092
2008-06-09,0,0.0121722216910744,0,0,0,0.000793405956902582
2008-06-10,0,0.0118270742870735,0,0,0,-0.00244099819756727
2008-06-11,0,0.0115059691349098,0,0,0,-0.017038716841375
2008-06-12,0,0.0118677404700787,0,0,0,0.00327432862362276
2008-06-13,0,0.0115564792384078,0,0,0,0.0149341639970029
2008-06-16,0,0.0117588694670288,0,0,0,8.08772981546468e-05
2008-06-17,0,0.0114259144982326,0,0,0,-0.0067943914621571
2008-06-18,0,0.0112166725904988,0,0,0,-0.00975929553107413
2008-06-19,0,0.0111371798010517,0,0,0,0.0037453786172863
2008-06-20,0,0.0108600871582051,0,0,0,-0.0187170033544186
2008-06-23,0,0.0114254273005939,0,0,0,5.31121843270199e-05
2008-06-24,0,0.0111173429680099,0,0,0,-0.00281884021638579
2008-06-25,0,0.0108298464667831,0,0,0,0.00582645241851587
2008-06-26,0,0.0106184440619454,0,0,0,-0.0298050559987733
2008-06-27,0,0.0124293272660199,0,0,0,-0.00372434093187124
2008-06-30,0,0.012110269029654,0,0,0,0.00126642657972464
2008-07-01,0,0.0117743209109852,0,0,0,0.00382859905231214
2008-07-02,0,0.0114800309796976,0,0,0,-0.0183713338686431
2008-07-03,0,0.0119472707508313,0,0,0,0.0010933205547925
2008-07-07,0,0.011615709608909,0,0,0,-0.00842081780698489
2008-07-08,0,0.0114599589215504,0,0,0,0.0169362047505741
2008-07-09,0,0.011814232001371,0,0,0,-0.0230395476854879
2008-07-10,0,0.0126675597485157,0,0,0,0.00696537754949578
2008-07-11,0,0.0124155943683558,0,0,0,-0.0111518757862825
2008-07-14,0,0.0123404531807099,0,0,0,-0.00906890512839009
2008-07-15,0,0.0121765995892306,0,0,0,-0.0109610995880933
2008-07-16,0,0.0121050436740314,0,0,0,0.0247546447706384
2008-07-17,0,0.0130928395770908,0,0,0,0.0119410122274202
2008-07-18,0,0.0130197977784687,0,0,0,0.000285600953944254
2008-07-21,0,0.0126510361417714,0,0,0,-0.00053953696343445
2008-07-22,0,0.0122945940320421,0,0,0,0.0134018560870155
2008-07-23,0,0.0123470346017166,0,0,0,0.0040559763948993
2008-07-24,0,0.0120366102174278,0,0,0,-0.0233960638506217
2008-07-25,0,0.0128975428414862,0,0,0,0.00415887146862914
2008-07-28,0,0.0125696316241935,0,0,0,-0.0187716425970752
2008-07-29,0,0.0129685229573856,0,0,0,0.0230874654930613
2008-07-30,0,0.0137154265306496,0,0,0,0.0165344930215312
2008-07-31,0,0.0138673811798366,0,0,0,-0.0132308995357571
2008-08-01,0,0.0138189101056755,0,0,0,-0.00559405499649746
2008-08-04,0,0.0134896853752645,0,0,0,-0.00900648493205836
2008-08-05,0,0.0132736603136311,0,0,0,0.0283140912559912
2008-08-06,0,0.0144735563638191,0,0,0,0.00334878540818639
2008-08-07,0,0.0140826190962833,0,0,0,-0.0180964997281832
2008-08-08,0,0.0143114137745979,0,0,0,0.0236118665796807
2008-08-11,0,0.0149430548544035,0,0,0,0.00691874041120055
2008-08-12,0,0.014604316001343,0,0,0,-0.0121238830456596
2008-08-13,0,0.0144636209949629,0,0,0,-0.00291991416658099
2008-08-14,0,0.0140678754065423,0,0,0,0.00550653642872945
2008-08-15,0,0.0137277917894752,0,0,0,0.00406772895735319
2008-08-18,0,0.01337225092461,0,0,0,-0.0152129602667417
2008-08-19,0,0.0134648448697008,0,0,0,-0.00935853040329349
2008-08-20,0,0.0132630151440373,0,0,0,0.00617813025114966
2008-08-21,0,0.012968248465225,0,0,0,0.00249191042099817
2008-08-22,0,0.0126167332075385,0,0,0,0.0112689525225838
2008-08-25,0,0.012538418913475,0,0,0,-0.0198205813344607
2008-08-26,0,0.0130249671935767,0,0,0,0.00367955976834455
2008-08-27,0,0.0126871273285606,0,0,0,0.00795094213968994
2008-08-28,0,0.0124683595670319,0,0,0,0.0147310919180201
2008-08-29,0,0.0125916048182692,0,0,0,-0.013818629727739
2008-09-02,0,0.0126512579414377,0,0,0,-0.00410091146155711
2008-09-03,0,0.0123333116354217,0,0,0,-0.00203717123137626
2008-09-04,0,0.0119873332760728,0,0,0,-0.0303788375111145
2008-09-05,0,0.0136298204923756,0,0,0,0.00442089508880805
2008-09-08,0,0.0132806316421189,0,0,0,0.0203026773668338
2008-09-09,0,0.0137412813739364,0,0,0,-0.0347344631820263
2008-09-10,0,0.0156072426047045,0,0,0,0.00613056814138613
2008-09-11,0,0.0152225231359373,0,0,0,0.0137119302510644
2008-09-12,0,0.0151236638460772,0,0,0,0.00211936498403986
2008-09-15,0,0.0146954159851791,0,0,0,-0.0482829827493543
2008-09-16,0,0.0181679508642035,0,0,0,0.0173715044496987
2008-09-17,0,0.0180938013424525,0,0,0,-0.0482880654563287
2008-09-18,0,0.0208541986332017,0,0,0,0.0424288108903736
2008-09-19,0,0.0225210033826528,0,0,0,0.0394674210858099
2008-09-22,0,0.02370743614638,0,0,0,-0.0389868111991971
2008-09-23,0,0.0247301490187545,0,0,0,-0.0157561153918646
2008-09-24,0,0.0242740923663075,0,0,0,-0.00197970655494739
2008-09-25,0,0.0235577665571502,0,0,0,0.0194657614992853
2008-09-26,0,0.0233039229605403,0,0,0,0.00337674989067338
2008-09-29,0,0.022626605388462,0,0,0,-0.0921896159659843
2008-09-30,0,0.030705017365659,0,0,0,0.0527582102814019
2008-10-01,0,0.0322204549229849,0,0,0,-0.00455440716443345
2008-10-02,0,0.0312742759788374,0,0,0,-0.0411249245450183
2008-10-03,0,0.0318140705400874,0,0,0,-0.0135985217320238
2008-10-06,0,0.0310242913575492,0,0,0,-0.0392793013346067
2008-10-07,0,0.0314554335441755,0,0,0,-0.0591077577168573
2008-10-08,0,0.0334743307097088,0,0,0,-0.0113974290094143
2008-10-09,0,0.0333989407451459,0,0,0,-0.0792240420527008
2008-10-10,0,0.0376154943095797,0,0,0,-0.0118289626735297
2008-10-13,0,0.036531384187973,0,0,0,0.109571959347567
2008-10-14,0,0.0442398835902424,0,0,0,-0.00533638393118263
2008-10-15,0,0.0428490036415301,0,0,0,-0.0946951446808573
2008-10-16,0,0.0474162549337177,0,0,0,0.0416288596114462
2008-10-17,0,0.0470007201789657,0,0,0,-0.00623220069290298
2008-10-20,0,0.0455265108388106,0,0,0,0.0465828395708332
2008-10-21,0,0.0454995399216161,0,0,0,-0.0312839549787194
2008-10-22,0,0.0446971971558894,0,0,0,-0.062953125138379
2008-10-23,0,0.0458865027905152,0,0,0,0.0125549466454702
2008-10-24,0,0.0445272894412704,0,0,0,-0.0351208163583081
2008-10-27,0,0.0439410517458774,0,0,0,-0.0322797469124865
2008-10-28,0,0.0432545930368067,0,0,0,0.10245732795933
2008-10-29,0,0.0486932546529678,0,0,0,-0.0111409256682409
2008-10-30,0,0.0472168573988517,0,0,0,0.0254766509626965
2008-10-31,0,0.0461262934240469,0,0,0,0.0152485740463311
2008-11-03,0,0.0448080023150204,0,0,0,-0.00253223566229455
2008-11-04,0,0.0433836268785916,0,0,0,0.0400144658246351
2008-11-05,0,0.0431073293858692,0,0,0,-0.0541152794306017
2008-11-06,0,0.0437483828095339,0,0,0,-0.0515711931761702
2008-11-07,0,0.0441619124398713,0,0,0,0.0284461978576944
2008-11-10,0,0.0433070286312836,0,0,0,-0.012733930580211
2008-11-11,0,0.0420402284307638,0,0,0,-0.0222871899283055
2008-11-12,0,0.0410579942015839,0,0,0,-0.0532888380440513
2008-11-13,0,0.0419769167196642,0,0,0,0.0669226005788248
2008-11-14,0,0.043857407305867,0,0,0,-0.0425934895716846
2008-11-17,0,0.043700165821182,0,0,0,-0.0261493751543771
2008-11-18,0,0.0427436836656612,0,0,0,0.009790296168946
2008-11-19,0,0.0413939901931368,0,0,0,-0.0631055228557447
2008-11-20,0,0.0429815390903229,0,0,0,-0.0694818274693967
2008-11-21,0,0.0449974833255924,0,0,0,0.0613279677399996
2008-11-24,0,0.0460933406176748,0,0,0,0.0627142703004155
2008-11-25,0,0.0472067480772155,0,0,0,0.00652939366290983
2008-11-26,0,0.0456644022915715,0,0,0,0.0347184267582668
2008-11-28,0,0.0449803374882162,0,0,0,0.00959691656405592
2008-12-01,0,0.0435492823912557,0,0,0,-0.0935365594547717
2008-12-02,0,0.0480923250075952,0,0,0,0.0391636937730375
2008-12-03,0,0.0474993129911671,0,0,0,0.0255080562588619
2008-12-04,0,0.0463538372440665,0,0,0,-0.0297464763273245
2008-12-05,0,0.0454170027714226,0,0,0,0.0358490479193918
2008-12-08,0,0.0448007426298593,0,0,0,0.0376688784083532
2008-12-09,0,0.0443105800981898,0,0,0,-0.0233889118267721
2008-12-10,0,0.0432292430150469,0,0,0,0.011823999134565
2008-12-11,0,0.0418948441248897,0,0,0,-0.0289388040971312
2008-12-12,0,0.041135700488795,0,0,0,0.0070038841734279
2008-12-15,0,0.0398065642377949,0,0,0,-0.0127668610454004
2008-12-16,0,0.0386146259616099,0,0,0,0.0500848322416587
2008-12-17,0,0.039352630003517,0,0,0,-0.00963915914026092
2008-12-18,0,0.0381207315610276,0,0,0,-0.0213898751183033
2008-12-19,0,0.0371155458875595,0,0,0,0.00293261957566049
2008-12-22,0,0.0358831778591477,0,0,0,-0.0184715767888646
2008-12-23,0,0.0349881509226332,0,0,0,-0.00976494826933028
2008-12-24,0,0.0339076058777505,0,0,0,0.00576443712288111
2008-12-26,0,0.0328079666437636,0,0,0,0.00534192372871445
2008-12-29,0,0.0317421364978538,0,0,0,-0.00388011185793502
2008-12-30,0,0.030699865408007,0,0,0,0.024113982759526
2008-12-31,0,0.0302778860552539,0,0,0,0.0140590646072978
2009-01-02,0,0.0294783766133971,0,0,0,0.0311188293549467
2009-01-05,0,0.0295303840663426,0,0,0,-0.0046793147100086
2009-01-06,0,0.0285718696567993,0,0,0,0.00778673751584957
2009-01-07,0,0.027690093220285,0,0,0,-0.030469134088503
2009-01-08,0,0.0278226289562639,0,0,0,0.00339136408902618
2009-01-09,0,0.0269117834182138,0,0,0,-0.0215332083417374
2009-01-12,0,0.026564329763014,0,0,0,-0.0228226262709192
2009-01-13,0,0.0263030597153861,0,0,0,0.00175655164134003
2009-01-14,0,0.0254345720312429,0,0,0,-0.0340324838994555
2009-01-15,0,0.0260081292840702,0,0,0,0.00132830494636593
2009-01-16,0,0.0251481279012669,0,0,0,0.00753312572583553
2009-01-20,0,0.0243874241430574,0,0,0,-0.0542619839838965
2009-01-21,0,0.0271700257180954,0,0,0,0.0425720333079269
2009-01-22,0,0.0283222144941372,0,0,0,-0.0152784580633023
2009-01-23,0,0.0276435869562247,0,0,0,0.00536323561029839
2009-01-26,0,0.0267588936786402,0,0,0,0.0055378560725865
2009-01-27,0,0.0259077412558342,0,0,0,0.0108663123082273
2009-01-28,0,0.0249080291386194,0,0,0,0.0330068339400373
2009-01-29,0,0.0254456821938788,0,0,0,-0.0336810510753152
2009-01-30,0,0.0259912342331451,0,0,0,-0.0230528095903741
2009-02-02,0,0.0257637938436475,0,0,0,-0.000532907020338591
2009-02-03,0,0.0248876189217009,0,0,0,0.0157099297542471
2009-02-04,0,0.0243625668259655,0,0,0,-0.00751766232481987
2009-02-05,0,0.0236106753990813,0,0,0,0.016233193995534
2009-02-06,0,0.023170323685097,0,0,0,0.0265406811794202
2009-02-09,0,0.0233536821251857,0,0,0,0.0014840467724957
2009-02-10,0,0.0225649792725573,0,0,0,-0.0503686201876565
2009-02-11,0,0.0251963436129542,0,0,0,0.00792345646934578
2009-02-12,0,0.0244207251423829,0,0,0,0.00173764072171245
2009-02-13,0,0.0235954151984503,0,0,0,-0.010048037945583
2009-02-17,0,0.0229339967483259,0,0,0,-0.0466294456829965
2009-02-18,0,0.0250537893979523,0,0,0,-0.000950817457645137
2009-02-19,0,0.0242033715315868,0,0,0,-0.012096921708828
2009-02-20,0,0.0235776864652416,0,0,0,-0.011478573277091
2009-02-23,0,0.0229592164217847,0,0,0,-0.035315356333407
2009-02-24,0,0.0238842341566462,0,0,0,0.0393200532659685
2009-02-25,0,0.0250926964385504,0,0,0,-0.0107150384092165
2009-02-26,0,0.0243882400714428,0,0,0,-0.0159056676285845
2009-02-27,0,0.0238953635567538,0,0,0,-0.0238464980030715
2009-03-02,0,0.0238466354968753,0,0,0,-0.0477418626684214
2009-03-03,0,0.0259632160204905,0,0,0,-0.00642739213015986
2009-03-04,0,0.025131430199243,0,0,0,0.0234753897021642
2009-03-05,0,0.0250318966767358,0,0,0,-0.0434632911507604
2009-03-06,0,0.0265090304658486,0,0,0,0.00121528936644566
2009-03-09,0,0.0256225459521279,0,0,0,-0.0100742812898353
2009-03-10,0,0.0248918448925737,0,0,0,0.0617187095507816
2009-03-11,0,0.0285566642197733,0,0,0,0.00244281711527261
2009-03-12,0,0.0276045094327974,0,0,0,0.0399210675697566
2009-03-13,0,0.0284734861332003,0,0,0,0.0077092381361723
2009-03-16,0,0.0275844829160235,0,0,0,-0.00352215612656437
2009-03-17,0,0.0266735621734717,0,0,0,0.0316342851586011
2009-03-18,0,0.0269583617711764,0,0,0,0.0206434162364157
2009-03-19,0,0.0265577425315813,0,0,0,-0.0130641307089583
2009-03-20,0,0.0258734872196592,0,0,0,-0.0199674283859741
2009-03-23,0,0.0254975451434729,0,0,0,0.0683663795349299
2009-03-24,0,0.0299613427379145,0,0,0,-0.0206263758067413
2009-03-25,0,0.0294069679162706,0,0,0,0.00958032018841326
2009-03-26,0,0.0285189574399248,0,0,0,0.0230526258273711
2009-03-27,0,0.0281538972652852,0,0,0,-0.0205247379661504
2009-03-30,0,0.0276856144940073,0,0,0,-0.0354393576366441
2009-03-31,0,0.0281769998981211,0,0,0,0.0130442116985297
2009-04-01,0,0.0274245968789259,0,0,0,0.0164210159894553
2009-04-02,0,0.0268188697088092,0,0,0,0.028322241179759
2009-04-03,0,0.0268639299655131,0,0,0,0.00968472814649424
2009-04-06,0,0.0260753728005772,0,0,0,-0.00836725223940071
2009-04-07,0,0.025288204680755,0,0,0,-0.0241436777270767
2009-04-08,0,0.0251719406044725,0,0,0,0.0117145746647678
2009-04-09,0,0.0245282029051673,0,0,0,0.0373470609252076
2009-04-13,0,0.0254660951877033,0,0,0,0.00253018575012476
2009-04-14,0,0.0246269659533565,0,0,0,-0.0202685399692788
2009-04-15,0,0.0243359877926668,0,0,0,0.0124709332541162
2009-04-16,0,0.0237310388992371,0,0,0,0.015419320727716
2009-04-17,0,0.0232615275498256,0,0,0,0.00495706819430719
2009-04-20,0,0.0225238971543759,0,0,0,-0.0437322548147527
2009-04-21,0,0.0243408789682234,0,0,0,0.0210293817103864
2009-04-22,0,0.0241061018169857,0,0,0,-0.00771128565064938
2009-04-23,0,0.023384380731766,0,0,0,0.00987344865514395
2009-04-24,0,0.0227416346375215,0,0,0,0.0166578365073642
2009-04-27,0,0.0223747480204306,0,0,0,-0.0101176214348158
2009-04-28,0,0.0217796677866785,0,0,0,-0.00274425484746921
2009-04-29,0,0.0210704415083946,0,0,0,0.0213798055560028
2009-04-30,0,0.0210565261814614,0,0,0,-0.000950499656432235
2009-05-01,0,0.0203626084836981,0,0,0,0.00538185527130075
2009-05-04,0,0.0197367329350939,0,0,0,0.0333072766091567
2009-05-05,0,0.0208058213587633,0,0,0,-0.00379892673505644
2009-05-06,0,0.0201413575330469,0,0,0,0.017254572962373
2009-05-07,0,0.0199444887664414,0,0,0,-0.0132903232685413
2009-05-08,0,0.019568643447172,0,0,0,0.0237839395413468
2009-05-11,0,0.0198270533585027,0,0,0,-0.0217472004810748
2009-05-12,0,0.0199219582806302,0,0,0,-0.000979318846528798
2009-05-13,0,0.0192674874913057,0,0,0,-0.0272632060798346
2009-05-14,0,0.0198285206495669,0,0,0,0.0102984044574503
2009-05-15,0,0.0193050049128466,0,0,0,-0.0114756742334485
2009-05-18,0,0.0188850295405773,0,0,0,0.0299365763736112
2009-05-19,0,0.019721370810161,0,0,0,-0.00173832724317613
2009-05-20,0,0.0190750167623435,0,0,0,-0.00514463488421057
2009-05-21,0,0.0184905870152126,0,0,0,-0.0168996096955665
2009-05-22,0,0.0183692532167289,0,0,0,-0.00149831326999994
2009-05-26,0,0.017769082553166,0,0,0,0.0259621888269175
2009-05-27,0,0.0183582068152884,0,0,0,-0.0191534032673744
2009-05-28,0,0.0183820434630242,0,0,0,0.0153012335871017
2009-05-29,0,0.0181800056684334,0,0,0,0.0134834487964355
2009-06-01,0,0.0178992734857658,0,0,0,0.025489964977206
2009-06-02,0,0.0184351795904118,0,0,0,0.00198134213291645
2009-06-03,0,0.0178356032282246,0,0,0,-0.0138344865683857
2009-06-04,0,0.0175897751855371,0,0,0,0.0114182073088518
2009-06-05,0,0.0172482093856692,0,0,0,-0.00251786274157695
2009-06-08,0,0.0166951418322481,0,0,0,-0.00101105248524824
2009-06-09,0,0.0161517240346172,0,0,0,0.00349708313051966
2009-06-10,0,0.015649660945283,0,0,0,-0.00348643514751323
2009-06-11,0,0.0151659447666858,0,0,0,0.00609330774265882
2009-06-12,0,0.0147525502421116,0,0,0,0.00139601312926274
2009-06-15,0,0.0142800530702661,0,0,0,-0.0240555363156565
2009-06-16,0,0.0150587645092285,0,0,0,-0.012801900619249
2009-06-17,0,0.0149147533400154,0,0,0,-0.00138257971855715
2009-06-18,0,0.0144363702659451,0,0,0,0.00837584444865769
2009-06-19,0,0.0141252461899652,0,0,0,0.00310937410769263
2009-06-22,0,0.0135858733969309,0,0,0,-0.0310783609277614
2009-06-23,0,0.0152707152292964,0,0,0,0.00230407117041587
2009-06-24,0,0.0147782186891559,0,0,0,0.00650321883924843
2009-06-25,0,0.0143845884920325,0,0,0,0.0212175760962818
2009-06-26,0,0.0148910860826077,0,0,0,-0.00147893630558382
2009-06-29,0,0.0144058228936992,0,0,0,0.00902434447413647
2009-06-30,0,0.0141151145021369,0,0,0,-0.00856738066424612
2009-07-01,0,0.0138204622444547,0,0,0,0.00435243408172514
2009-07-02,0,0.0134136050106062,0,0,0,-0.0295776472524851
2009-07-06,0,0.0149386269013977,0,0,0,0.00256247563815304
